date,location,tweetcreatedts,sentiment
20220228,Taiwan,152,-0.144736842
20220228,Tajikistan,1,1
20220228,Thailand,288,-0.194444444
20220228,Togo,1,-1
20220228,Trinidad and Tobago,12,-0.083333333
20220228,Tunisia,22,-0.772727273
20220228,Turkey,158,-0.303797468
20220228,USA,7449,-0.310645724
20220228,Uganda,134,-0.246268657
20220228,Ukraine,2055,-0.459367397
20220228,United Arab Emirates,139,-0.345323741
20220228,Uruguay,36,-0.138888889
20220228,Uzbekistan,8,-0.5
20220228,Vanuatu,4,-0.25
20220228,Venezuela,329,-0.306990881
20220228,Vietnam,16,0.0625
20220228,West Bank,1,-1
20220228,Yemen,26,-0.692307692
20220228,Zambia,41,-0.170731707
20220228,Zimbabwe,67,-0.149253731
20220301,Afghanistan,66,-0.53030303
20220301,Albania,26,-0.038461538
20220301,Algeria,23,-0.52173913
20220301,Angola,1,-1
20220301,Antarctica,37,-0.432432432
20220301,Argentina,201,-0.303482587
20220301,Armenia,23,-0.260869565
20220301,Australia,1085,-0.318894009
20220301,Austria,153,-0.37254902
20220301,Azerbaijan,69,-0.202898551
20220301,Bangladesh,195,-0.38974359
20220301,Belarus,12,-0.25
20220301,Belgium,334,-0.200598802
20220301,Belize,7,0.142857143
20220301,Benin,16,-0.625
20220301,Bhutan,1,-1
20220301,Bolivia,26,-0.423076923
20220301,Bosnia and Herzegovina,17,-0.235294118
20220301,Botswana,9,-0.555555556
20220301,Brazil,98,-0.306122449
20220301,Brunei,2,-1
20220301,Bulgaria,61,-0.278688525
20220301,Burkina Faso,2,-0.5
20220301,Burundi,4,-0.75
20220301,Cambodia,10,0.3
20220301,Cameroon,16,-0.375
20220301,Canada,2337,-0.258878905
20220301,Central African Republic,4,-0.25
20220301,Chad,4,-0.5
20220301,Chile,180,-0.427777778
20220301,China,180,-0.344444444
20220301,Colombia,155,-0.458064516
20220301,Costa Rica,37,-0.405405405
20220301,Croatia,80,-0.425
20220301,Cuba,32,-0.46875
20220301,Cyprus,72,-0.347222222
20220301,Czech Republic,118,-0.36440678
20220301,Denmark,130,-0.384615385
20220301,Djibouti,5,-0.2
20220301,Dominican Republic,11,-0.181818182
20220301,East Timor,6,0.166666667
20220301,Ecuador,102,-0.421568627
20220301,Egypt,128,-0.5
20220301,El Salvador,21,-0.523809524
20220301,England,4212,-0.356837607
20220301,Eritrea,9,-0.888888889
20220301,Estonia,160,-0.33125
20220301,Ethiopia,56,-0.517857143
20220301,Falkland Islands,1,-1
20220301,Fiji,11,-0.181818182
20220301,Finland,407,-0.407862408
20220301,France,913,-0.400876232
20220301,Gabon,1,1
20220301,Gambia,7,0.142857143
20220301,Georgia,319,-0.326018809
20220301,Germany,1113,-0.395327942
20220301,Ghana,344,-0.343023256
20220301,Greece,223,-0.33632287
20220301,Greenland,29,-0.413793103
20220301,Guatemala,21,-0.095238095
20220301,Guinea,2,-0.5
20220301,Guyana,5,0
20220301,Haiti,7,-0.285714286
20220301,Honduras,5,0.2
20220301,Hungary,55,-0.327272727
20220301,Iceland,46,-0.195652174
20220301,India,8827,-0.375099128
20220301,Indonesia,367,-0.283378747
20220301,Iran,81,-0.543209877
20220301,Iraq,39,-0.230769231
20220301,Ireland,922,-0.23318872
20220301,Israel,176,-0.3125
20220301,Italy,284,-0.38028169
20220301,Jamaica,55,-0.509090909
20220301,Japan,347,-0.285302594
20220301,Jordan,34,-0.470588235
20220301,Kazakhstan,36,-0.277777778
20220301,Kenya,537,-0.344506518
20220301,Kosovo,26,-0.307692308
20220301,Kuwait,41,-0.487804878
20220301,Kyrgyzstan,4,0.25
20220301,Laos,2,0
20220301,Latvia,140,-0.364285714
20220301,Lebanon,120,-0.45
20220301,Lesotho,14,-0.214285714
20220301,Liberia,9,-0.222222222
20220301,Libya,26,-0.538461538
20220301,Lithuania,122,-0.352459016
20220301,Luxembourg,51,-0.333333333
20220301,Macedonia,23,-0.47826087
20220301,Madagascar,17,-0.647058824
20220301,Malawi,5,-0.8
20220301,Malaysia,182,-0.5
20220301,Mali,16,-0.25
20220301,Mauritania,1,0
20220301,Mexico,208,-0.288461538
20220301,Moldova,12,-0.166666667
20220301,Mongolia,43,-0.395348837
20220301,Montenegro,12,-0.5
20220301,Morocco,27,-0.37037037
20220301,Mozambique,6,-0.333333333
20220301,Myanmar,24,-0.333333333
20220301,Namibia,11,-0.545454545
20220301,Nepal,92,-0.380434783
20220301,Netherlands,499,-0.316633267
20220301,New Zealand,171,-0.321637427
20220301,Nicaragua,32,-0.4375
20220301,Niger,1071,-0.357609711
20220301,North Korea,15,-0.333333333
20220301,Northern Cyprus,1,-1
20220301,Norway,209,-0.349282297
20220301,Oman,49,-0.551020408
20220301,Pakistan,1803,-0.557404326
20220301,Panama,33,-0.333333333
20220301,Papua New Guinea,8,-0.5
20220301,Paraguay,16,-0.5
20220301,Peru,74,-0.337837838
20220301,Philippines,135,-0.155555556
20220301,Poland,524,-0.395038168
20220301,Portugal,337,-0.356083086
20220301,Puerto Rico,86,-0.372093023
20220301,Qatar,63,-0.523809524
20220301,Republic of Serbia,54,-0.240740741
20220301,Romania,140,-0.221428571
20220301,Russia,158,-0.417721519
20220301,Rwanda,21,-0.238095238
20220301,Saudi Arabia,87,-0.448275862
20220301,Senegal,7,-0.428571429
20220301,Sierra Leone,3,-0.333333333
20220301,Slovakia,49,-0.367346939
20220301,Slovenia,55,-0.327272727
20220301,Solomon Islands,1,-1
20220301,Somalia,48,-0.416666667
20220301,Somaliland,13,-0.076923077
20220301,South Africa,911,-0.267837541
20220301,South Korea,10,-0.3
20220301,South Sudan,4,0
20220301,Spain,315,-0.304761905
20220301,Sri Lanka,157,-0.331210191
20220301,Sudan,7,-0.285714286
20220301,Swaziland,8,-0.375
20220301,Sweden,319,-0.304075235
20220301,Switzerland,336,-0.303571429
20220301,Syria,55,-0.381818182
20220301,Taiwan,258,0.03875969
20220301,Thailand,236,-0.18220339
20220301,The Bahamas,1,0
20220301,Togo,7,-0.571428571
20220301,Trinidad and Tobago,7,-0.428571429
20220301,Tunisia,18,-0.666666667
20220301,Turkey,143,-0.405594406
20220301,USA,7627,-0.34954766
20220301,Uganda,146,-0.404109589
20220301,Ukraine,2462,-0.509748172
20220301,United Arab Emirates,153,-0.333333333
20220301,Uruguay,38,-0.315789474
20220301,Uzbekistan,6,-0.666666667
20220301,Vanuatu,6,-0.166666667
20220301,Venezuela,409,-0.393643032
20220301,Vietnam,25,-0.4
20220301,West Bank,1,-1
20220301,Yemen,42,-0.666666667
20220301,Zambia,21,-0.380952381
20220301,Zimbabwe,71,-0.352112676
20220302,Afghanistan,62,-0.516129032
20220302,Albania,31,-0.032258065
20220302,Algeria,25,-0.48
20220302,Angola,3,-0.666666667
20220302,Antarctica,55,-0.254545455
20220302,Argentina,210,-0.371428571
20220302,Armenia,36,-0.416666667
20220302,Australia,1039,-0.347449471
20220302,Austria,169,-0.301775148
20220302,Azerbaijan,67,-0.119402985
20220302,Bangladesh,248,-0.443548387
20220302,Belarus,11,-0.090909091
20220302,Belgium,386,-0.204663212
20220302,Belize,8,-0.625
20220302,Benin,16,-0.1875
20220302,Bolivia,37,-0.324324324
20220302,Bosnia and Herzegovina,17,-0.588235294
20220302,Botswana,14,-0.214285714
20220302,Brazil,165,-0.363636364
20220302,Brunei,1,1
20220302,Bulgaria,73,-0.219178082
20220302,Burkina Faso,4,0
20220302,Cambodia,9,-0.666666667
20220302,Cameroon,14,0.142857143
20220302,Canada,2331,-0.281853282
20220302,Central African Republic,1,0
20220302,Chad,3,-0.666666667
20220302,Chile,194,-0.412371134
20220302,China,189,-0.391534392
20220302,Colombia,165,-0.284848485
20220302,Costa Rica,50,-0.32
20220302,Croatia,89,-0.382022472
20220302,Cuba,54,-0.37037037
20220302,Cyprus,60,-0.35
20220302,Czech Republic,193,-0.32642487
20220302,Denmark,176,-0.323863636
20220302,Djibouti,3,-0.333333333
20220302,Dominican Republic,15,-0.4
20220302,East Timor,4,-0.25
20220302,Ecuador,77,-0.220779221
20220302,Egypt,111,-0.441441441
20220302,El Salvador,19,-0.105263158
20220302,England,4884,-0.301801802
20220302,Eritrea,20,-0.3
20220302,Estonia,155,-0.322580645
20220302,Ethiopia,173,-0.323699422
20220302,Fiji,20,-0.2
20220302,Finland,488,-0.215163934
20220302,France,1242,-0.284219002
20220302,Gabon,2,0.5
20220302,Gambia,2,-0.5
20220302,Georgia,302,-0.271523179
20220302,Germany,1248,-0.332532051
20220302,Ghana,494,-0.45951417
20220302,Greece,270,-0.303703704
20220302,Greenland,26,-0.423076923
20220302,Guatemala,10,-0.5
20220302,Guinea,3,-0.666666667
20220302,Guyana,4,-0.5
20220302,Haiti,10,-0.2
20220302,Honduras,10,-0.4
20220302,Hungary,65,-0.246153846
20220302,Iceland,70,-0.385714286
20220302,India,11066,-0.264594253
20220302,Indonesia,568,-0.186619718
20220302,Iran,58,-0.413793103
20220302,Iraq,60,-0.483333333
20220302,Ireland,1031,-0.216294859
20220302,Israel,185,-0.362162162
20220302,Italy,295,-0.301694915
20220302,Ivory Coast,2,0
20220302,Jamaica,45,-0.377777778
20220302,Japan,392,-0.280612245
20220302,Jordan,33,-0.272727273
20220302,Kazakhstan,25,-0.4
20220302,Kenya,862,-0.266821346
20220302,Kosovo,28,-0.178571429
20220302,Kuwait,55,-0.4
20220302,Kyrgyzstan,7,-0.285714286
20220302,Laos,1,-1
20220302,Latvia,164,-0.256097561
20220302,Lebanon,97,-0.329896907
20220302,Lesotho,19,-0.315789474
20220302,Liberia,1,-1
20220302,Libya,18,-0.277777778
20220302,Lithuania,137,-0.277372263
20220302,Luxembourg,79,-0.240506329
20220302,Macedonia,25,-0.4
20220302,Madagascar,5,-0.6
20220302,Malawi,12,0.083333333
20220302,Malaysia,218,-0.513761468
20220302,Mali,20,-0.15
20220302,Mauritania,1,1
20220302,Mexico,223,-0.291479821
20220302,Moldova,25,-0.04
20220302,Mongolia,29,-0.482758621
20220302,Montenegro,14,-0.071428571
20220302,Morocco,14,-0.357142857
20220302,Mozambique,6,0
20220302,Myanmar,32,-0.375
20220302,Namibia,16,-0.1875
20220302,Nepal,64,-0.359375
20220302,Netherlands,526,-0.302281369
20220302,New Caledonia,1,0
20220302,New Zealand,137,-0.299270073
20220302,Nicaragua,32,-0.34375
20220302,Niger,2196,-0.407559199
20220302,North Korea,11,-0.454545455
20220302,Norway,218,-0.288990826
20220302,Oman,36,-0.222222222
20220302,Pakistan,1996,-0.526553106
20220302,Panama,48,-0.395833333
20220302,Papua New Guinea,11,-0.545454545
20220302,Paraguay,16,-0.125
20220302,Peru,88,-0.443181818
20220302,Philippines,192,-0.015625
20220302,Poland,694,-0.357348703
20220302,Portugal,431,-0.287703016
20220302,Puerto Rico,105,-0.323809524
20220302,Qatar,87,-0.425287356
20220302,Republic of Serbia,62,-0.258064516
20220302,Romania,174,-0.235632184
20220302,Russia,148,-0.324324324
20220302,Rwanda,30,-0.133333333
20220302,Saudi Arabia,73,-0.424657534
20220302,Senegal,22,-0.045454545
20220302,Sierra Leone,5,-0.4
20220302,Slovakia,49,-0.285714286
20220302,Slovenia,73,-0.397260274
20220302,Solomon Islands,2,-0.5
20220302,Somalia,40,-0.225
20220302,Somaliland,7,-0.142857143
20220302,South Africa,790,-0.425316456
20220302,South Korea,13,-0.307692308
20220302,South Sudan,2,0.5
20220302,Spain,322,-0.307453416
20220302,Sri Lanka,120,-0.341666667
20220302,Sudan,12,-0.75
20220302,Suriname,1,1
20220302,Swaziland,1,-1
20220302,Sweden,397,-0.40302267
20220302,Switzerland,321,-0.221183801
20220302,Syria,64,-0.328125
20220302,Taiwan,144,-0.256944444
20220302,Tajikistan,2,-0.5
20220302,Thailand,183,-0.196721311
20220302,Togo,11,-0.454545455
20220302,Trinidad and Tobago,20,-0.4
20220302,Tunisia,9,-0.555555556
20220302,Turkey,130,-0.392307692
20220302,USA,7641,-0.289490904
20220302,Uganda,204,-0.299019608
20220302,Ukraine,1967,-0.421962379
20220302,United Arab Emirates,186,-0.408602151
20220302,Uruguay,31,-0.387096774
20220302,Uzbekistan,3,0
20220302,Vanuatu,4,-0.25
20220302,Venezuela,414,-0.289855072
20220302,Vietnam,42,-0.380952381
20220302,West Bank,1,-1
20220302,Western Sahara,5,-0.8
20220302,Yemen,64,-0.578125
20220302,Zambia,22,-0.227272727
20220302,Zimbabwe,63,-0.253968254
20220303,Afghanistan,39,-0.512820513
20220303,Albania,19,-0.052631579
20220303,Algeria,12,-0.416666667
20220303,Angola,7,-0.428571429
20220303,Antarctica,32,-0.28125
20220303,Argentina,146,-0.390410959
20220303,Armenia,29,-0.24137931
20220303,Australia,1089,-0.314049587
20220303,Austria,179,-0.296089385
20220303,Azerbaijan,58,-0.293103448
20220303,Bangladesh,160,-0.35625
20220303,Belarus,27,-0.222222222
20220303,Belgium,290,-0.182758621
20220303,Belize,14,-0.357142857
20220303,Benin,9,-0.333333333
20220303,Bhutan,4,0
20220303,Bolivia,19,-0.368421053
20220303,Bosnia and Herzegovina,13,-0.076923077
20220303,Botswana,23,-0.565217391
20220303,Brazil,105,-0.304761905
20220303,Brunei,5,0.2
20220303,Bulgaria,66,-0.212121212
20220303,Burkina Faso,1,-1
20220303,Burundi,5,-0.6
20220303,Cambodia,18,-0.111111111
20220303,Cameroon,13,-0.153846154
20220303,Canada,2329,-0.293688278
20220303,Chile,188,-0.29787234
20220303,China,200,-0.36
20220303,Colombia,141,-0.333333333
20220303,Costa Rica,49,-0.387755102
20220303,Croatia,56,-0.178571429
20220303,Cuba,38,-0.342105263
20220303,Cyprus,38,-0.236842105
20220303,Czech Republic,131,-0.419847328
20220303,Denmark,157,-0.337579618
20220303,Djibouti,2,0
20220303,Dominican Republic,16,-0.3125
20220303,Ecuador,108,-0.12962963
20220303,Egypt,95,-0.326315789
20220303,El Salvador,17,-0.235294118
20220303,England,4528,-0.261925795
20220303,Eritrea,20,-0.45
20220303,Estonia,178,-0.286516854
20220303,Ethiopia,150,-0.36
20220303,Falkland Islands,2,-0.5
20220303,Fiji,12,0.083333333
20220303,Finland,510,-0.27254902
20220303,France,994,-0.316901408
20220303,Gabon,2,-0.5
20220303,Gambia,2,-0.5
20220303,Georgia,286,-0.311188811
20220303,Germany,1073,-0.324324324
20220303,Ghana,222,-0.265765766
20220303,Greece,228,-0.223684211
20220303,Greenland,22,-0.363636364
20220303,Guatemala,15,-0.333333333
20220303,Guinea,1,0
20220303,Haiti,8,-0.5
20220303,Honduras,15,-0.333333333
20220303,Hungary,54,-0.12962963
20220303,Iceland,39,-0.153846154
20220303,India,9431,-0.260311738
20220303,Indonesia,605,-0.224793388
20220303,Iran,68,-0.455882353
20220303,Iraq,23,-0.47826087
20220303,Ireland,874,-0.209382151
20220303,Israel,195,-0.353846154
20220303,Italy,292,-0.267123288
20220303,Ivory Coast,1,0
20220303,Jamaica,50,-0.14
20220303,Japan,368,-0.293478261
20220303,Jordan,24,-0.083333333
20220303,Kazakhstan,25,-0.16
20220303,Kenya,765,-0.213071895
20220303,Kosovo,30,-0.233333333
20220303,Kuwait,23,-0.391304348
20220303,Kyrgyzstan,5,0
20220303,Laos,1,0
20220303,Latvia,149,-0.241610738
20220303,Lebanon,89,-0.359550562
20220303,Lesotho,38,-0.473684211
20220303,Liberia,3,0.333333333
20220303,Libya,20,-0.45
20220303,Lithuania,190,-0.442105263
20220303,Luxembourg,45,-0.288888889
20220303,Macedonia,16,-0.0625
20220303,Madagascar,5,0.2
20220303,Malawi,12,-0.416666667
20220303,Malaysia,147,-0.326530612
20220303,Mali,12,-0.25
20220303,Mauritania,3,0.333333333
20220303,Mexico,190,-0.326315789
20220303,Moldova,22,0.136363636
20220303,Mongolia,25,-0.2
20220303,Montenegro,9,0
20220303,Morocco,15,-0.266666667
20220303,Mozambique,4,-0.5
20220303,Myanmar,30,-0.133333333
20220303,Namibia,11,-0.181818182
20220303,Nepal,114,-0.50877193
20220303,Netherlands,569,-0.37258348
20220303,New Caledonia,1,0
20220303,New Zealand,153,-0.287581699
20220303,Nicaragua,34,-0.382352941
20220303,Niger,1612,-0.382133995
20220303,North Korea,18,-0.611111111
20220303,Norway,207,-0.304347826
20220303,Oman,32,-0.21875
20220303,Pakistan,1426,-0.46002805
20220303,Panama,31,-0.451612903
20220303,Papua New Guinea,2,0
20220303,Paraguay,20,-0.25
20220303,Peru,78,-0.320512821
20220303,Philippines,191,-0.22513089
20220303,Poland,513,-0.30214425
20220303,Portugal,390,-0.248717949
20220303,Puerto Rico,89,-0.325842697
20220303,Qatar,52,-0.403846154
20220303,Republic of Serbia,58,-0.327586207
20220303,Romania,155,-0.290322581
20220303,Russia,165,-0.333333333
20220303,Rwanda,18,-0.222222222
20220303,Saudi Arabia,62,-0.322580645
20220303,Senegal,9,-0.333333333
20220303,Sierra Leone,1,0
20220303,Slovakia,55,-0.145454545
20220303,Slovenia,65,-0.076923077
20220303,Solomon Islands,1,0
20220303,Somalia,45,-0.266666667
20220303,Somaliland,5,-0.2
20220303,South Africa,1357,-0.370670597
20220303,South Korea,11,-0.090909091
20220303,South Sudan,2,-0.5
20220303,Spain,327,-0.345565749
20220303,Sri Lanka,85,-0.164705882
20220303,Sudan,9,-0.222222222
20220303,Swaziland,2,-0.5
20220303,Sweden,390,-0.323076923
20220303,Switzerland,294,-0.234693878
20220303,Syria,51,-0.37254902
20220303,Taiwan,98,-0.183673469
20220303,Tajikistan,1,0
20220303,Thailand,202,-0.198019802
20220303,Togo,10,-0.5
20220303,Trinidad and Tobago,17,-0.294117647
20220303,Tunisia,11,-0.363636364
20220303,Turkey,118,-0.288135593
20220303,USA,6875,-0.335709091
20220303,Uganda,181,-0.314917127
20220303,Ukraine,3051,-0.331039004
20220303,United Arab Emirates,131,-0.259541985
20220303,Uruguay,34,-0.147058824
20220303,Uzbekistan,2,-0.5
20220303,Vanuatu,2,-1
20220303,Venezuela,345,-0.32173913
20220303,Vietnam,44,-0.568181818
20220303,West Bank,2,-1
20220303,Western Sahara,1,0
20220303,Yemen,46,-0.630434783
20220303,Zambia,13,-0.076923077
20220303,Zimbabwe,84,-0.297619048
20220304,Afghanistan,46,-0.434782609
20220304,Albania,38,-0.236842105
20220304,Algeria,32,-0.3125
20220304,Angola,2,0
20220304,Antarctica,47,-0.382978723
20220304,Argentina,245,-0.310204082
20220304,Armenia,28,-0.285714286
20220304,Australia,1242,-0.324476651
20220304,Austria,246,-0.260162602
20220304,Azerbaijan,107,-0.373831776
20220304,Bangladesh,138,-0.282608696
20220304,Belarus,28,-0.178571429
20220304,Belgium,501,-0.205588822
20220304,Belize,10,-0.4
20220304,Benin,19,-0.473684211
20220304,Bhutan,1,1
20220304,Bolivia,42,-0.380952381
20220304,Bosnia and Herzegovina,8,-0.25
20220304,Botswana,8,-0.5
20220304,Brazil,110,-0.318181818
20220304,Brunei,1,0
20220304,Bulgaria,77,-0.376623377
20220304,Burkina Faso,5,0
20220304,Burundi,1,-1
20220304,Cambodia,11,-0.181818182
20220304,Cameroon,10,-0.4
20220304,Canada,2610,-0.308429119
20220304,Central African Republic,1,1
20220304,Chad,8,-0.25
20220304,Chile,240,-0.316666667
20220304,China,177,-0.384180791
20220304,Colombia,165,-0.284848485
20220304,Costa Rica,61,-0.295081967
20220304,Croatia,86,-0.290697674
20220304,Cuba,43,-0.465116279
20220304,Cyprus,97,-0.484536082
20220304,Czech Republic,208,-0.1875
20220304,Denmark,173,-0.196531792
20220304,Djibouti,6,-0.666666667
20220304,Dominican Republic,23,-0.173913043
20220304,East Timor,1,0
20220304,Ecuador,99,-0.262626263
20220304,Egypt,97,-0.391752577
20220304,El Salvador,18,-0.388888889
20220304,England,5620,-0.197508897
20220304,Eritrea,12,-0.666666667
20220304,Estonia,179,-0.290502793
20220304,Ethiopia,107,-0.53271028
20220304,Fiji,9,-0.333333333
20220304,Finland,552,-0.275362319
20220304,France,1345,-0.27732342
20220304,Gabon,2,-0.5
20220304,Gambia,3,-0.333333333
20220304,Georgia,372,-0.336021505
20220304,Germany,1442,-0.312066574
20220304,Ghana,250,-0.388
20220304,Greece,276,-0.34057971
20220304,Greenland,11,-0.272727273
20220304,Guatemala,18,-0.666666667
20220304,Guyana,2,0
20220304,Haiti,19,-0.210526316
20220304,Honduras,6,-0.166666667
20220304,Hungary,71,-0.154929577
20220304,Iceland,54,-0.314814815
20220304,India,7703,-0.328962742
20220304,Indonesia,509,-0.039292731
20220304,Iran,64,-0.28125
20220304,Iraq,39,-0.384615385
20220304,Ireland,1223,-0.15944399
20220304,Israel,246,-0.365853659
20220304,Italy,364,-0.293956044
20220304,Ivory Coast,3,0
20220304,Jamaica,28,-0.25
20220304,Japan,427,-0.274004684
20220304,Jordan,16,-0.25
20220304,Kazakhstan,38,-0.263157895
20220304,Kenya,513,-0.298245614
20220304,Kosovo,35,-0.457142857
20220304,Kuwait,32,-0.375
20220304,Kyrgyzstan,8,-0.125
